job_number,job_type,job_description,occ_init,occ_prop,occ_category,stories_init,stories_prop,zoningsft_init,zoningsft_prop,units_init,units_prop,units_net,units_complete,units_incomplete,co_earliest_effectivedate,co_latest_effectivedate,co_latest_certtype,co_latest_units,status,status_date,status_a,status_d,status_p,status_q,status_r,status_x,address_house,address_street,address,bin,bbl,boro,geo_address_house,geo_address_street,geo_address,geo_bin,geo_bbl,geo_boro,geo_cd,geo_ntacode2010,geo_censusblock2010,geo_csd,geo_council,x_dcpedited,x_mixeduse,x_inactive,x_outlier,x_geomsource,x_reason,latitude,longitude,geom,row_number
321778199,New Building,"PROPOSED NEW BUILDING APPLICATION, LOCATED IN A LANDMARK DISTRICT OF BEDFORD STYVESANT/EXPANDED STYVESANT HEIGHT HISTORIC DISTRICT.",Empty Lot,Residential: 1 & 2 Family,Residential,0,4,0,3366,0,2,2,0,,,,,,Filed,02/12/2018 12:00:00 AM,02/12/2018,,,,,,324,MACON STREET,324 MACON STREET,3843358,3016690002,Brooklyn,324,MACON STREET,324 MACON STREET,3000000,3016690002,3,303,BK35,273,13,36,,,false,,Lat/Long geosupport,,40.682224,-73.937654,0101000020E6100000AB3DEC85027C52C0ED45B41D53574440,1
322024527,New Building,NEW 4 STORY 2 FAMILY NEW BUILDING LOCATED IN A LANDMARK DISTRICT OF BEDFORD STUYVESANT/EXPANDED STUYVESANT HEIGHTS HISTORIC DISTRICT,Empty Lot,Residential: 1 & 2 Family,Residential,0,4,0,3328,0,2,2,0,,,,,,In progress,12/04/2018 12:00:00 AM,12/03/2018,12/03/2018,,,,,324,MACON STREET,324 MACON STREET,3843358,3016690002,Brooklyn,324,MACON STREET,324 MACON STREET,3000000,3016690002,3,303,BK35,273,13,36,,,false,,Lat/Long geosupport,,40.682224,-73.937654,0101000020E6100000AB3DEC85027C52C0ED45B41D53574440,2
321196736,New Building,"NEW MIXED USE 10 FAMILY RESIDENTIAL AND COMMERCIAL STRUCTURE, 6 STORY WITH A CELLAR",Empty Lot,Residential: Multi-Family,Residential,0,6,0,6671,0,10,10,0,,,,,,In progress,08/21/2017 12:00:00 AM,03/14/2016,09/10/2016,08/21/2017,,,,326,AVENUE U,326 AVENUE U,3856490,3071240017,Brooklyn,326,AVENUE U,326 AVENUE U,3000000,3071240017,3,315,BK26,398,21,47,,true,false,,Lat/Long geosupport,,40.596883,-73.972082,0101000020E6100000F0C16B97367E52C0E94482A9664C4440,1
320911901,New Building,"APPLICATION IS FILED FOR NEW 5-STORY WITH CELLAR, 5-UNIT RESIDENTIAL BUILDING.",Empty Lot,Residential: Multi-Family,Residential,0,5,0,6459,0,5,5,0,,,,,,In progress,11/01/2018 12:00:00 AM,04/02/2018,04/17/2018,11/01/2018,,,,326,AVENUE U,326 AVENUE U,3856490,3071240017,Brooklyn,326,AVENUE U,326 AVENUE U,3000000,3071240017,3,315,BK26,398,21,47,,,false,,Lat/Long geosupport,,40.596883,-73.972082,0101000020E6100000F0C16B97367E52C0E94482A9664C4440,2
123510012,Alteration,"ALT 1 FILING WITH NEW BUILDING REQUIREMENTS, VERTICAL ENLARGEMENT OF EXISTING MULTIPLE DWELLING PREMISES AND RENOVATION AS PER PLANS FILED HEREWITH.",Residential,Residential: Multi-Family,Residential,4,8,13225,20582,16,30,14,0,,,,,,In progress,12/21/2018 12:00:00 AM,12/21/2018,12/21/2018,,,,,327,EAST 109TH ST,327 EAST 109TH ST,1076384,1016810014,Manhattan,327,EAST  109 STREET,327 EAST 109 STREET,1076384,1016810014,1,111,MN34,180,04,08,,,false,,Lat/Long geosupport,,40.792232,-73.939660,0101000020E61000000057B263237C52C01E6CB1DB67654440,1
123075420,Alteration,"ALT 1 FILING WITH NEW BUILDING REQUIREMENTS, VERTICAL ENLARGEMENT OF EXISTING MULTIPLE DWELLING PREMISES.",Residential,Residential: Multi-Family,Residential,4,8,13225,19099,16,30,14,0,,,,,,In progress,04/20/2017 12:00:00 AM,04/13/2017,04/13/2017,,,,,327,EAST 109TH ST,327 EAST 109TH ST,1076384,1016810014,Manhattan,327,EAST  109 STREET,327 EAST 109 STREET,1076384,1016810014,1,111,MN34,180,04,08,,,false,,Lat/Long geosupport,,40.792232,-73.939660,0101000020E61000000057B263237C52C01E6CB1DB67654440,2
421326862,New Building,"WE RE FILING THIS NEW BUILDING, A FOUR STORY FOUR FAMILY DWELLING",Empty Lot,Residential: Multi-Family,Residential,0,4,0,3982,0,4,4,0,,,,,,In progress,03/28/2017 12:00:00 AM,05/23/2016,05/23/2016,03/28/2017,,,,32-82,37 STREET,32-82 37 STREET,4009756,4006470070,Queens,32-82,37 STREET,32-82 37 STREET,4009756,4006470070,4,401,QN70,59,30,22,,,false,,Lat/Long geosupport,,40.757855,-73.922459,0101000020E6100000A8397991097B52C0170E846401614440,1
420571722,New Building,NEW 3 FAMILY DWELLING UNITS AND 3 OPEN PARKING SPACE.,Empty Lot,Residential: Multi-Family,Residential,0,3,0,3060,0,3,3,0,,,,,,Permit issued,05/04/2015 12:00:00 AM,05/22/2012,06/19/2012,04/08/2013,2013-06-05,,,32-82,37 STREET,32-82 37 STREET,4009756,4006470070,Queens,32-82,37 STREET,32-82 37 STREET,4009756,4006470070,4,401,QN70,59,30,22,,,false,,Lat/Long geosupport,,40.757855,-73.922459,0101000020E6100000A8397991097B52C0170E846401614440,2
421426406,Alteration,CONVERT FIRST FLOOR & BASEMENT DUPLEX APARTMENT IN TO ONE FAMILY DWELLING ON EACH FLOORS. NEW KITCHEN AT BASEMENT FLOOR. OBTAIN C OF O AFTER COMPLETION.,Residential: Multi-Family,Residential: Multi-Family,Residential,4,4,4285,4285,3,4,1,0,,,,,,In progress (last plan disapproved),06/20/2017 12:00:00 AM,02/15/2017,02/15/2017,,,,,33-15,89 STREET,33-15 89 STREET,4035439,4014370057,Queens,33-15,89 STREET,33-15 89 STREET,4035439,4014370057,4,403,QN28,277,30,25,,,false,,Lat/Long geosupport,,40.755725,-73.878476,0101000020E61000008A9466F3387852C082E2C798BB604440,1
420487306,Alteration,FILING PLANS & DOCS TO INSTALL NEW EXT.BASMT STEPS & DOOR OPNG TO BASMT & INSTALL NEW ENCLOSED STAIRS FROM 2ND FLR TO 3RD FLR.CONVERT EXISTG 2 FAM. TO 3 FAM.1ST FLR APT HAS ITS OWN EXT.ENTRANCE.2ND FLR APT HAS ITS OWN EXT.ENTRANCE. NEW BASMT-DUPLEX APT IS PART OF 1ST FLR DUPLEXAPT WILL HAVE IST EXT. ENTRANCE 2ND & 3RD FLR APT WILL SHARE A COMMON EXT. EXTRANCE OBTAIN NEW C.O.,Residential: 1 & 2 Family,Residential: Multi-Family,Residential,4,4,3827,3827,2,3,1,1,0,2016-09-21,2016-09-21,C- CO,3,Complete,09/21/2016 12:00:00 AM,09/28/2011,10/20/2011,03/04/2013,2013-09-20,10/31/2013,09/21/2016,33-15,89 STREET,33-15 89 STREET,4035439,4014370057,Queens,33-15,89 STREET,33-15 89 STREET,4035439,4014370057,4,403,QN28,277,30,25,,,false,,Lat/Long geosupport,,40.755725,-73.878476,0101000020E61000008A9466F3387852C082E2C798BB604440,2
220123596,Alteration,HORIZONTAL EXTENSION AT SECOND FLOOR AND ATTIC (DESIGNATION TO BE CHANGED FROM ATTIC TO 3RD FLOOR). CONSTRUCT PARTITIONS AND INSTALL STAIR AS SHOWN ON PLANS. NUMBER OF APARTMENTS BEING INCREASED FROM 2 TO 4.  SUPERSEDE CO #200875348F.,Residential: 1 & 2 Family,Residential: Multi-Family,Residential,4,4,5970,7571,2,4,2,0,,,,,,Permit issued,03/06/2013 12:00:00 AM,06/10/2011,08/05/2011,12/27/2012,2013-03-06,03/06/2013,,3322,BAINBRIDGE AVENUE,3322 BAINBRIDGE AVENUE,2018236,2033430340,Bronx,3322,BAINBRIDGE AVENUE,3322 BAINBRIDGE AVENUE,2018236,2033430340,2,207,BX43,419,10,11,,,false,,Lat/Long geosupport,,40.878426,-73.878972,0101000020E61000006286C613417852C061FA5E4370704440,1
220518571,Alteration,HORIZONTAL EXTENSION AT SECOND FLOOR AND ATTIC (DESIGNATION TO BE CHANGED FROM ATTIC TO 3RD FLOOR). CONSTRUCT PARTITIONS AND INSTALL STAIR AS SHOWN ON PLANS. INSATLL SPRINKLER HEADS.  NUMBER OF APARTMENTS BEING INCREASED FROM 2 TO 4. INSTALL SPRINKLERS IN RESIDENTIAL PORTION OF BUILDING.  SUPERSEDE CO #200875348F. SUPERSEDE ALT #220123596.,Residential: 1 & 2 Family,Commercial,Residential,4,4,6707,7595,2,4,2,0,,,,,,Permit issued,12/24/2018 12:00:00 AM,04/07/2016,04/07/2016,03/01/2017,2017-09-11,09/26/2017,,3322,BAINBRIDGE AVENUE,3322 BAINBRIDGE AVENUE,2018236,2033430340,Bronx,3322,BAINBRIDGE AVENUE,3322 BAINBRIDGE AVENUE,2018236,2033430340,2,207,BX43,419,10,11,,,false,,Lat/Long geosupport,,40.878426,-73.878972,0101000020E61000006286C613417852C061FA5E4370704440,2
420962248,New Building,"APPLICATION FILED FOR NEW 1-FAMILY, 2-STORY DWELLING TO REPLACE PREVIOUS DWELLING DESTROYED BY HURRICANE SANDY",Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,2247,0,1,1,1,0,2018-01-11,2018-03-01,C- CO,1,Complete,03/01/2018 12:00:00 AM,03/27/2014,03/27/2014,07/10/2014,2016-06-02,03/07/2017,03/01/2018,335,BEACH 149 STREET,335 BEACH 149 STREET,4607402,4163060018,Queens,335,BEACH  149 STREET,335 BEACH 149 STREET,4607402,4163060018,4,414,QN10,922,27,32,,,false,,Lat/Long geosupport,,40.571465,-73.865619,0101000020E6100000F5F23B4D667752C082E7DEC325494440,1
420653643,New Building,HEREWITH FILING NEW BUILDING AS PART OF THE BUILDD IT BACK PROGRAM # APP-004061,Empty Lot,Residential: 1 & 2 Family,Residential,0,4,0,2231,0,1,1,0,,,,,,In progress,09/01/2017 12:00:00 AM,03/27/2015,03/27/2015,08/12/2015,,,,335,BEACH 149 STREET,335 BEACH 149 STREET,4607402,4163060018,Queens,335,BEACH  149 STREET,335 BEACH 149 STREET,4607402,4163060018,4,414,QN10,922,27,32,,,false,,Lat/Long geosupport,,40.571465,-73.865619,0101000020E6100000F5F23B4D667752C082E7DEC325494440,2
520039299,New Building,"PLANS AND APPLICATIONS FILED HEREWITH FOR DETACHED ONE CAR GARAGE.  C.C., FENCE AND BPP FILED IN CONJUNCTION WITH 2 FAMILY RESIDENCE UNDER SAME ADDRESS.  FILED IN CONJUNCTION WITH BPP#520027328.",Empty Lot,Residential: 1 & 2 Family,Residential,0,1,0,2250,0,2,2,2,0,2012-07-26,2012-07-26,C- CO,2,Complete,07/26/2012 12:00:00 AM,06/15/2010,06/15/2010,08/27/2010,2010-09-23,10/13/2010,07/26/2012,33,CHELSEA STREET,33 CHELSEA STREET,5155364,5079000090,Staten Island,33,CHELSEA STREET,33 CHELSEA STREET,5151964,5079000090,5,503,SI11,24401,31,51,,,false,,Lat/Long geosupport,,40.508408,-74.245464,0101000020E61000001A16A3AEB58F52C02C836A8313414440,1
520039280,New Building,PLANS AND APPLICATIONS FILED HEREWITH FOR A TWO FAMILY RESIDENCE FILED IN CONJUNCTION WITH BPP#520027328. NEW 10'-0' C.C. 317' FROM AMBOY ROAD. FILED IN CONJUNCTION WITH DEMOLITION (DM) JOB # 520029610,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,2358,0,2,2,2,0,2012-07-27,2012-07-27,C- CO,2,Complete,07/27/2012 12:00:00 AM,06/15/2010,06/15/2010,09/03/2010,2010-09-23,10/12/2010,07/27/2012,33,CHELSEA STREET,33 CHELSEA STREET,5155364,5079000090,Staten Island,33,CHELSEA STREET,33 CHELSEA STREET,5151964,5079000090,5,503,SI11,24401,31,51,,,false,,Lat/Long geosupport,,40.508408,-74.245464,0101000020E61000001A16A3AEB58F52C02C836A8313414440,2
520135755,New Building,BIB APP-013283. NEW 3 STORY MODULAR DETACHED SINGLE FAMILY HOME (BY OTHERS) W/ HELICAL PILES,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,950,0,1,1,1,0,2018-11-21,2018-11-21,T- TCO,1,Complete,08/24/2018 12:00:00 AM,10/05/2017,10/05/2017,10/11/2017,2017-10-11,12/11/2017,,33,HEMPSTEAD AVENUE,33 HEMPSTEAD AVENUE,5054698,5038080004,Staten Island,33,HEMPSTEAD AVENUE,33 HEMPSTEAD AVENUE,5054698,5038080004,5,502,SI45,11202,31,50,,,false,,Lat/Long geosupport,,40.572983,-74.092200,0101000020E61000003D2CD49AE68552C0FD14C78157494440,1
520135568,New Building,"EXISTING DWELLING TO BE DEMOLISHED & REMOVED, REMOVAL OF DEBRIS OFF SITE AS REQUIRED IN PREPARATION FOR PROPOSED CONSTRUCTION OF NEW FOUNDATION & TWO STORY RESIDENCE IN ACCORDANCE W NYC ADOPTED TEXT ZONING AMENDMENT & APPDX G OF 2014 NYC BC & ALL RELEVANT REF STDS. NYC BIB-APP#013283",Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,950,0,1,1,0,,,,,,In progress,02/02/2017 12:00:00 AM,01/06/2017,01/06/2017,02/02/2017,,,,33,HEMPSTEAD AVENUE,33 HEMPSTEAD AVENUE,5054698,5038080004,Staten Island,33,HEMPSTEAD AVENUE,33 HEMPSTEAD AVENUE,5054698,5038080004,5,502,SI45,11202,31,50,,,false,,Lat/Long geosupport,,40.572983,-74.092200,0101000020E61000003D2CD49AE68552C0FD14C78157494440,2
421633263,Alteration,". CONVERT EXISTING 1 FAMILY DWELLING UNIT TO 2 FAMILY DWELLING UNITS. 1.MODIFY INTERIOR PARTITION WALLS AND STAIRS AND ADD 2 NEW BATHROOM(MIN.80SF)ON 1ST FL.3. INSTALL NEW TOILET,NEW LAV.SINK & NEW BATHTUB ON 1ST FL AND NEW SINK & NEW GAS STOVE ON 2ND FL.4. NEW 3 PIECE BATHROOM(NEW LAV SINK,1 TOILET, 1 NEW SHOWER ON CELLAR FL.5. AND 3FL BATHROOM",Residential,Residential: 1 & 2 Family,Residential,3,3,1520,1520,1,2,1,0,,,,,,In progress,11/28/2018 12:00:00 AM,05/14/2018,05/14/2018,11/28/2018,,,,34-49,72 STREET,34-49 72 STREET,4028912,4012590047,Queens,34-49,72 STREET,34-49 72 STREET,4028912,4012590047,4,403,QN28,291,30,25,,,false,,Lat/Long geosupport,,40.751291,-73.893777,0101000020E6100000B03A72A4337952C0BB63B14D2A604440,1
421185381,Alteration,"1. CONVERT EXISTING 1 FAMILY DWELLING UNIT TO 2 FAMILY DWELLING UNITS. 1.MODIF Y INTERIOR PARTITION WALLS AND STAIRS AND ADD 2 NEW BATHROOM(MIN.80SF)ON 1ST F L.3. INSTALL NEW TOILET,NEW LAV.SINK & NEW BATHTUB ON 1ST FL AND NEW SINK & NE W GAS STOVE ON 2ND FL.4. NEW 3 PIECE BATHROOM(NEW LAV SINK,1 TOILET, 1 NEW SHO WER ON CELLAR FL.",Residential,Residential: 1 & 2 Family,Residential,2,2,1520,1520,1,2,1,0,,,,,,In progress (last plan disapproved),02/23/2018 12:00:00 AM,07/07/2015,07/07/2015,,,,,34-49,72 STREET,34-49 72 STREET,4028912,4012590047,Queens,34-49,72 STREET,34-49 72 STREET,4028912,4012590047,4,403,QN28,291,30,25,,,false,,Lat/Long geosupport,,40.751291,-73.893777,0101000020E6100000B03A72A4337952C0BB63B14D2A604440,2
421628689,Alteration,". CONVERT EXISTING 1 FAMILY DWELLING UNIT TO 2 FAMILY DWELLING UNITS. 1.MODIFY INTERIOR PARTITION WALLS AND STAIRS AND ADD 2 NEW BATHROOM(MIN.80SF)ON 1ST FL.3. INSTALL NEW TOILET,NEW LAV.SINK & NEW BATHTUB ON 1ST FL AND NEW SINK & NEW GAS STOVE ON 2ND FL.4. NEW 3 PIECE BATHROOM(NEW LAV SINK,1 TOILET, 1 NEW SHOWER ON CELLAR FL.5. AND 3FL BATHROOM",Residential,Residential: 1 & 2 Family,Residential,3,3,1520,1520,1,2,1,0,,,,,,Filed,05/01/2018 12:00:00 AM,05/01/2018,,,,,,34-49,72 STREET,34-49 72 STREET,4028912,4012590047,Queens,34-49,72 STREET,34-49 72 STREET,4028912,4012590047,4,403,QN28,291,30,25,,,false,,Lat/Long geosupport,,40.751291,-73.893777,0101000020E6100000B03A72A4337952C0BB63B14D2A604440,3
110351002,Alteration,BASEMENT: 1 CLASS A APT.IN EXISTING CONVERTED CLASS A MD TOTAL NUMBER OF APTS WILL BE 6,Residential: Multi-Family,Residential: Multi-Family,Residential,4,4,455785,426215,5,6,1,0,,,,,,Permit issued,02/09/2010 12:00:00 AM,10/08/2008,10/08/2008,07/10/2009,2010-02-09,,,349,WEST 71 STREET,349 WEST 71 STREET,1030953,1011830015,Manhattan,349,WEST   71 STREET,349 WEST 71 STREET,1030953,1011830015,1,107,MN14,159,03,06,,,false,,Lat/Long geosupport,,40.779948,-73.986340,0101000020E610000025AFCE31207F52C0514A0856D5634440,1
121548879,Alteration,"RENOVATION OF THE BASEMENT WITH NEW PARTITIONS, DOORS, CEILING & INTERIOR FINISHES. INSTALLATION OF PLUMBING FIXTURES. CONVERT TO RESIDENTIAL APARTMENT AND SUPERINTENDENTS OFFICE AS PER PLANS. OPTING FOR PROFESSIONAL CERTIFICATION",Residential: Multi-Family,Residential: Multi-Family,Residential,4,5,455785,426215,5,6,1,1,0,2018-05-24,2018-05-24,C- CO,6,Complete,05/24/2018 12:00:00 AM,03/07/2013,03/07/2013,05/15/2013,2013-05-22,08/16/2013,05/24/2018,349,WEST 71 STREET,349 WEST 71 STREET,1030953,1011830015,Manhattan,349,WEST   71 STREET,349 WEST 71 STREET,1030953,1011830015,1,107,MN14,159,03,06,,,false,,Lat/Long geosupport,,40.779948,-73.986340,0101000020E610000025AFCE31207F52C0514A0856D5634440,2
321646590,New Building,NEW BUILDING. APPLICATION FILED TO PROPOSE ONE (1) FAMILY DWELLING WITH TWO (2) STORY HIGHT BUILDING. NEW PLUMBING AND MECHANICAL WORK.,Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,2183,0,1,1,0,,,,,,In progress,08/10/2018 12:00:00 AM,08/29/2017,08/29/2017,08/10/2018,,,,34,KINGS PLACE,34 KINGS PLACE,3178358,3066780087,Brooklyn,34,KINGS PLACE,34 KINGS PLACE,3178358,3066780087,3,311,BK29,412,21,44,,,false,,Lat/Long geosupport,,40.603638,-73.975313,0101000020E6100000469737876B7E52C0B94F8E02444D4440,1
322063645,New Building,NEW BUILDING ONE CAR GARAGE.,Empty Lot,Garage/Miscellaneous,Other,0,2,0,2552,0,1,1,0,,,,,,In progress (last plan disapproved),12/17/2018 12:00:00 AM,12/12/2018,12/12/2018,,,,,34,KINGS PLACE,34 KINGS PLACE,3178358,3066780087,Brooklyn,34,KINGS PLACE,34 KINGS PLACE,3178358,3066780087,3,311,BK29,412,21,44,,,false,,Lat/Long geosupport,,40.603638,-73.975313,0101000020E6100000469737876B7E52C0B94F8E02444D4440,2
220652176,Alteration,"PARTIAL DEMOLITION OF EXISTING BUILDING, HORIZONTAL AND VERTICAL ENLARGEMENT. CHANGE OF USE AND OCCUPANCY.",Commercial,Retail,Other,2,2,2628,9697,0,2,2,0,,,,,,Permit issued,12/06/2018 12:00:00 AM,06/26/2018,06/26/2018,10/09/2018,2018-12-06,,,3552,E. TREMONT AVENUE,3552 E. TREMONT AVENUE,2112375,2055310113,Bronx,3552,EAST TREMONT AVENUE,3552 EAST TREMONT AVENUE,2112375,2055310113,2,210,BX52,166,08,13,,,false,,Lat/Long geosupport,,40.829752,-73.825779,0101000020E61000004FAE2990D97452C032E54350356A4440,1
220652648,Alteration,"PARTIAL DEMOLITION OF EXISTING BUILDING, HORIZONTAL AND VERTICAL ENLARGEMENT. CHANGE OF USE AND OCCUPANCY.",Commercial,Commercial,Other,2,2,3597,9697,0,2,2,0,,,,,,Filed,06/18/2018 12:00:00 AM,06/14/2018,06/14/2018,,,,,3552,E. TREMONT AVENUE,3552 E. TREMONT AVENUE,2112375,2055310113,Bronx,3552,EAST TREMONT AVENUE,3552 EAST TREMONT AVENUE,2112375,2055310113,2,210,BX52,166,08,13,,,false,,Lat/Long geosupport,,40.829752,-73.825779,0101000020E61000004FAE2990D97452C032E54350356A4440,2
321385087,Alteration,PROPOSED HORIZONTAL ENLARGEMENT ON A 3 STORY BUILDING WITH CELLAR. OBTAIN NEW C OF O.,Residential,Residential: Multi-Family,Residential,3,3,2315,3589,2,4,2,0,,,,,,In progress (last plan disapproved),12/14/2018 12:00:00 AM,11/28/2018,11/29/2018,,,,,359,54TH STREET,359 54TH STREET,3014209,3008140052,Brooklyn,359,54 STREET,359 54 STREET,3014209,3008140052,3,307,BK32,76,20,38,,,false,,Lat/Long geosupport,,40.644793,-74.015380,0101000020E6100000CC4065FCFB8052C049D8B79388524440,1
321849826,Alteration,PROPOSED HORIZONTAL ENLARGEMENT ON A 3 STORY BUILDING WITH CELLAR. OBTAIN NEW C OF O.,Residential,Residential: Multi-Family,Residential,3,3,2315,3589,2,4,2,0,,,,,,In progress (last plan disapproved),10/22/2018 12:00:00 AM,10/10/2018,10/10/2018,,,,,359,54TH STREET,359 54TH STREET,3014209,3008140052,Brooklyn,359,54 STREET,359 54 STREET,3014209,3008140052,3,307,BK32,76,20,38,,,false,,Lat/Long geosupport,,40.644793,-74.015380,0101000020E6100000CC4065FCFB8052C049D8B79388524440,2
520039315,New Building,"PLANS AND APPLICATIONS FILED HEREWITH FOR DETACHED ONE CAR GARAGE. C.C., FENCE AND SD1-2 FILED IN CONJUNCTION WITH 2 FAMILY RESIDENCE UNDER SAME ADDRESS AND WITH BPP# 520027328.",Empty Lot,Residential: 1 & 2 Family,Residential,0,1,0,2250,0,2,2,2,0,2012-06-08,2012-06-08,C- CO,2,Complete,06/08/2012 12:00:00 AM,06/15/2010,06/15/2010,08/27/2010,,10/13/2010,06/08/2012,35,CHELSEA STREET,35 CHELSEA STREET,5151965,5079000088,Staten Island,35,CHELSEA STREET,35 CHELSEA STREET,5151965,5079000088,5,503,SI11,24401,31,51,,,false,,Lat/Long geosupport,,40.508304,-74.245428,0101000020E61000007461A417B58F52C08736001B10414440,1
520039306,New Building,PLANS AND APPLICATIONS FILED HEREWITH FOR A TWO FAMILY RESIDENCE FILED IN CONJUNCTION WITH BPP#520027328. NEW 10'-0' C.C. 357' FROM AMBOY ROAD. EQUIPMENT WORK TYPE FOR FENCE FILED UNDER 33 CHELSEA STREET. FILED IN CONJUNCT ION WITH DEMOLITION (DM) JOB # 520029610,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,2250,0,2,2,2,0,2012-06-08,2012-06-08,C- CO,2,Complete,06/08/2012 12:00:00 AM,06/15/2010,06/15/2010,09/02/2010,,10/12/2010,06/08/2012,35,CHELSEA STREET,35 CHELSEA STREET,5151965,5079000088,Staten Island,35,CHELSEA STREET,35 CHELSEA STREET,5151965,5079000088,5,503,SI11,24401,31,51,,,false,,Lat/Long geosupport,,40.508304,-74.245428,0101000020E61000007461A417B58F52C08736001B10414440,2
120954770,Alteration,FILING HEREWITH FOR EXISTING (6) STORY COMMERCIAL BUILDING BEING CONVERTED INTO A (9) STORY RESIDENTIAL BUILDING.  THIS FILING IS FOR ZONING AND EGRESS REVIEW FOR LANDMARK APPROVAL.,Commercial,Residential: Multi-Family,Residential,6,9,51245,60382,0,13,13,13,0,2017-10-31,2018-11-30,T- TCO,11,Complete,01/24/2019 12:00:00 AM,01/19/2012,01/23/2012,11/29/2012,2013-11-15,04/07/2014,,361,BROADWAY,361 BROADWAY,1001905,1001740031,Manhattan,361,BROADWAY,361 BROADWAY,1001905,1001747505,1,101,MN24,33,02,01,,true,false,,Lat/Long geosupport,,40.717503,-74.003993,0101000020E61000006D1ADB6B418052C015E46723D75B4440,1
301575579,Alteration,"TO CONVERT 2ND FLOOR TO 3 APARTMENTS; , TO RENOVATE, 1ST 3RD. & 4TH FLOO R NEW PLUMBING FIXTURE AND WASTE LINE: A T 1ST FLOOR. AND NEW FL JOIST DUE TO WA ER DAMAGE TO OBTAIN A NEW C. OF O. SEE P LANS.",Residential,Residential,Residential,,4,,,6,10,4,4,0,2011-06-10,2011-07-12,C- CO,10,Complete,07/12/2011 12:00:00 AM,07/31/2003,08/08/2003,09/08/2003,2003-10-14,10/15/2003,07/12/2011,361,BROADWAY,361 BROADWAY,3331238,3024630040,Brooklyn,359,BROADWAY,359 BROADWAY,3331238,3024630040,3,301,BK73,527,14,34,true,,false,,Lat/Long geosupport,change u_init,40.707739,-73.955188,0101000020E61000000762D9CC217D52C0478D0931975A4440,2
420662081,New Building,NYC BIB APP-012167. NEW 2 STORY MODULAR DETACHED TWO FAMILY HOME (BY OTHERS) ON OPEN FOUNDATION W/ HELICAL PILES.,Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,2356,0,2,2,0,,,,,,Permit issued,12/06/2018 12:00:00 AM,07/27/2017,07/27/2017,11/30/2017,2017-12-22,12/06/2018,,363,BARBADOES DRIVE,363 BARBADOES DRIVE,4303179,4160630015,Queens,363,BARBADOES DRIVE,363 BARBADOES DRIVE,4303179,4160630015,4,414,QN12,954,27,31,,,false,,Lat/Long geosupport,,40.596427,-73.803674,0101000020E610000050A912656F7352C0C7B94DB8574C4440,1
420657550,New Building,BUILD IT BACK APP-012167 RECONSTRUCTION.,Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,2253,0,2,2,0,,,,,,In progress,09/22/2016 12:00:00 AM,07/26/2016,07/26/2016,09/22/2016,,,,363,BARBADOES DRIVE,363 BARBADOES DRIVE,4303179,4160630015,Queens,363,BARBADOES DRIVE,363 BARBADOES DRIVE,4303179,4160630015,4,414,QN12,954,27,31,,,false,,Lat/Long geosupport,,40.596427,-73.803674,0101000020E610000050A912656F7352C0C7B94DB8574C4440,2
321736225,New Building,PROPOSED NEW 8 STORY RESIDENTIAL BUILDING.,Empty Lot,Residential: Multi-Family,Residential,0,8,0,18872,0,28,28,0,,,,,,In progress (last plan disapproved),05/25/2018 12:00:00 AM,03/29/2018,03/29/2018,,,,,368,LENOX ROAD,368 LENOX ROAD,3108061,3048530050,Brooklyn,368,LENOX ROAD,368 LENOX ROAD,3108061,3048530050,3,317,BK95,818,17,40,,,false,,Lat/Long geosupport,,40.653947,-73.947357,0101000020E6100000BF28417FA17C52C09E280989B4534440,1
321582532,New Building,PROPOSED NEW 8-STORY AND CELLAR RESIDENTIAL BUILDING,Empty Lot,Residential: Multi-Family,Residential,0,8,0,16246,0,18,18,0,,,,,,In progress (last plan disapproved),11/13/2017 12:00:00 AM,06/09/2017,06/13/2017,,,,,368,LENOX ROAD,368 LENOX ROAD,3108061,3048530050,Brooklyn,368,LENOX ROAD,368 LENOX ROAD,3108061,3048530050,3,317,BK95,818,17,40,,,false,,Lat/Long geosupport,,40.653947,-73.947357,0101000020E6100000BF28417FA17C52C09E280989B4534440,2
321646741,New Building,NEW BUILDING. APPLICATION FILED TO PROPOSE ONE (1) FAMILY DWELLING WITH TWO (2) STORY HIGHT BUILDING. NEW PLUMBING AND MECHANICAL WORK.,Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,1902,0,1,1,0,,,,,,In progress,08/10/2018 12:00:00 AM,08/29/2017,08/29/2017,08/10/2018,,,,38,KINGS PLACE,38 KINGS PLACE,3178359,3066780088,Brooklyn,38,KINGS PLACE,38 KINGS PLACE,3178359,3066780088,3,311,BK29,412,21,44,,,false,,Lat/Long geosupport,,40.603575,-73.975306,0101000020E6100000ED65DB696B7E52C073D712F2414D4440,1
